[204/1000] 23.39 sec(s) Train Acc: 0.91888 | Val Acc: 0.87900 | Train Loss: 0.23365 | Val Loss: 0.39397
[205/1000] 22.80 sec(s) Train Acc: 0.92212 | Val Acc: 0.87620 | Train Loss: 0.22537 | Val Loss: 0.42823
[206/1000] 22.57 sec(s) Train Acc: 0.92156 | Val Acc: 0.87700 | Train Loss: 0.22590 | Val Loss: 0.42996
[207/1000] 22.59 sec(s) Train Acc: 0.92324 | Val Acc: 0.87480 | Train Loss: 0.22355 | Val Loss: 0.42725
[208/1000] 22.78 sec(s) Train Acc: 0.92146 | Val Acc: 0.87200 | Train Loss: 0.22418 | Val Loss: 0.41337
[209/1000] 22.61 sec(s) Train Acc: 0.92316 | Val Acc: 0.86320 | Train Loss: 0.21833 | Val Loss: 0.44692
[210/1000] 22.57 sec(s) Train Acc: 0.92558 | Val Acc: 0.87160 | Train Loss: 0.21645 | Val Loss: 0.44481
[211/1000] 22.59 sec(s) Train Acc: 0.92758 | Val Acc: 0.87160 | Train Loss: 0.20870 | Val Loss: 0.42997
[212/1000] 22.73 sec(s) Train Acc: 0.92778 | Val Acc: 0.87240 | Train Loss: 0.20755 | Val Loss: 0.43738
[213/1000] 22.89 sec(s) Train Acc: 0.92698 | Val Acc: 0.87320 | Train Loss: 0.20724 | Val Loss: 0.42547
[214/1000] 22.79 sec(s) Train Acc: 0.92902 | Val Acc: 0.86940 | Train Loss: 0.20515 | Val Loss: 0.44876
[215/1000] 22.61 sec(s) Train Acc: 0.93052 | Val Acc: 0.86920 | Train Loss: 0.19797 | Val Loss: 0.46054
[216/1000] 22.76 sec(s) Train Acc: 0.93190 | Val Acc: 0.87100 | Train Loss: 0.19295 | Val Loss: 0.45784
[217/1000] 22.71 sec(s) Train Acc: 0.93284 | Val Acc: 0.88040 | Train Loss: 0.19302 | Val Loss: 0.42591
[218/1000] 22.79 sec(s) Train Acc: 0.93404 | Val Acc: 0.87880 | Train Loss: 0.19055 | Val Loss: 0.42377
[219/1000] 22.71 sec(s) Train Acc: 0.93568 | Val Acc: 0.86700 | Train Loss: 0.18717 | Val Loss: 0.43080
[220/1000] 22.62 sec(s) Train Acc: 0.93568 | Val Acc: 0.88020 | Train Loss: 0.18623 | Val Loss: 0.43958
[221/1000] 22.63 sec(s) Train Acc: 0.93604 | Val Acc: 0.87480 | Train Loss: 0.17916 | Val Loss: 0.42951
[222/1000] 22.76 sec(s) Train Acc: 0.93622 | Val Acc: 0.87960 | Train Loss: 0.17983 | Val Loss: 0.42073
[223/1000] 22.88 sec(s) Train Acc: 0.93890 | Val Acc: 0.87600 | Train Loss: 0.17591 | Val Loss: 0.45511
[224/1000] 23.01 sec(s) Train Acc: 0.93968 | Val Acc: 0.86700 | Train Loss: 0.17362 | Val Loss: 0.50053
[225/1000] 22.67 sec(s) Train Acc: 0.93874 | Val Acc: 0.87640 | Train Loss: 0.17664 | Val Loss: 0.44300
[226/1000] 22.46 sec(s) Train Acc: 0.93980 | Val Acc: 0.88120 | Train Loss: 0.17134 | Val Loss: 0.43041
[227/1000] 22.73 sec(s) Train Acc: 0.94294 | Val Acc: 0.88040 | Train Loss: 0.16222 | Val Loss: 0.43940
[228/1000] 22.46 sec(s) Train Acc: 0.94240 | Val Acc: 0.87340 | Train Loss: 0.16309 | Val Loss: 0.47214
[229/1000] 22.86 sec(s) Train Acc: 0.94284 | Val Acc: 0.87200 | Train Loss: 0.16366 | Val Loss: 0.46707
[230/1000] 22.54 sec(s) Train Acc: 0.94582 | Val Acc: 0.87380 | Train Loss: 0.15768 | Val Loss: 0.48930
[231/1000] 22.54 sec(s) Train Acc: 0.94404 | Val Acc: 0.87580 | Train Loss: 0.15836 | Val Loss: 0.44362
[232/1000] 22.89 sec(s) Train Acc: 0.94580 | Val Acc: 0.88060 | Train Loss: 0.15842 | Val Loss: 0.44944
[233/1000] 22.50 sec(s) Train Acc: 0.94710 | Val Acc: 0.88360 | Train Loss: 0.15126 | Val Loss: 0.45196
[234/1000] 22.93 sec(s) Train Acc: 0.94804 | Val Acc: 0.88060 | Train Loss: 0.14913 | Val Loss: 0.46278
[235/1000] 22.78 sec(s) Train Acc: 0.94736 | Val Acc: 0.88200 | Train Loss: 0.15012 | Val Loss: 0.45105
[236/1000] 23.00 sec(s) Train Acc: 0.94948 | Val Acc: 0.87680 | Train Loss: 0.14169 | Val Loss: 0.46818
[237/1000] 22.50 sec(s) Train Acc: 0.95172 | Val Acc: 0.88140 | Train Loss: 0.13521 | Val Loss: 0.48624
[238/1000] 22.90 sec(s) Train Acc: 0.95090 | Val Acc: 0.88020 | Train Loss: 0.13831 | Val Loss: 0.48731
[239/1000] 23.51 sec(s) Train Acc: 0.95210 | Val Acc: 0.87600 | Train Loss: 0.13593 | Val Loss: 0.46619
[240/1000] 22.77 sec(s) Train Acc: 0.95172 | Val Acc: 0.88200 | Train Loss: 0.13489 | Val Loss: 0.45423
[241/1000] 23.23 sec(s) Train Acc: 0.95400 | Val Acc: 0.87920 | Train Loss: 0.13183 | Val Loss: 0.46700
[242/1000] 22.70 sec(s) Train Acc: 0.95446 | Val Acc: 0.87500 | Train Loss: 0.12969 | Val Loss: 0.48595
[243/1000] 22.98 sec(s) Train Acc: 0.95484 | Val Acc: 0.88200 | Train Loss: 0.12633 | Val Loss: 0.46136
[244/1000] 22.59 sec(s) Train Acc: 0.95516 | Val Acc: 0.88080 | Train Loss: 0.12494 | Val Loss: 0.47111
[245/1000] 22.77 sec(s) Train Acc: 0.95656 | Val Acc: 0.88340 | Train Loss: 0.12404 | Val Loss: 0.47854
[246/1000] 22.75 sec(s) Train Acc: 0.95704 | Val Acc: 0.88520 | Train Loss: 0.12257 | Val Loss: 0.46172
[247/1000] 22.65 sec(s) Train Acc: 0.95948 | Val Acc: 0.88640 | Train Loss: 0.11657 | Val Loss: 0.47362
[248/1000] 22.57 sec(s) Train Acc: 0.95964 | Val Acc: 0.87820 | Train Loss: 0.11484 | Val Loss: 0.48646
[249/1000] 22.77 sec(s) Train Acc: 0.95966 | Val Acc: 0.87960 | Train Loss: 0.11274 | Val Loss: 0.48742
[250/1000] 22.64 sec(s) Train Acc: 0.96006 | Val Acc: 0.88240 | Train Loss: 0.11178 | Val Loss: 0.46428
[251/1000] 22.65 sec(s) Train Acc: 0.96230 | Val Acc: 0.88440 | Train Loss: 0.10755 | Val Loss: 0.47210
[252/1000] 22.61 sec(s) Train Acc: 0.96236 | Val Acc: 0.88500 | Train Loss: 0.10935 | Val Loss: 0.46873
[253/1000] 22.97 sec(s) Train Acc: 0.96354 | Val Acc: 0.88280 | Train Loss: 0.10315 | Val Loss: 0.49113
[254/1000] 23.16 sec(s) Train Acc: 0.96232 | Val Acc: 0.88240 | Train Loss: 0.10519 | Val Loss: 0.49481
[255/1000] 22.82 sec(s) Train Acc: 0.96582 | Val Acc: 0.88140 | Train Loss: 0.09601 | Val Loss: 0.48949
[256/1000] 22.92 sec(s) Train Acc: 0.96598 | Val Acc: 0.88700 | Train Loss: 0.09504 | Val Loss: 0.49533
[257/1000] 22.68 sec(s) Train Acc: 0.96584 | Val Acc: 0.88420 | Train Loss: 0.09666 | Val Loss: 0.50173
[258/1000] 22.87 sec(s) Train Acc: 0.96606 | Val Acc: 0.88500 | Train Loss: 0.09327 | Val Loss: 0.48689
[259/1000] 22.55 sec(s) Train Acc: 0.96664 | Val Acc: 0.88360 | Train Loss: 0.09418 | Val Loss: 0.51786
[260/1000] 22.93 sec(s) Train Acc: 0.96752 | Val Acc: 0.88500 | Train Loss: 0.09011 | Val Loss: 0.49844
[261/1000] 22.78 sec(s) Train Acc: 0.96936 | Val Acc: 0.88640 | Train Loss: 0.08563 | Val Loss: 0.51105
[262/1000] 22.66 sec(s) Train Acc: 0.96892 | Val Acc: 0.88480 | Train Loss: 0.08488 | Val Loss: 0.51505
[263/1000] 22.81 sec(s) Train Acc: 0.96990 | Val Acc: 0.88760 | Train Loss: 0.08323 | Val Loss: 0.51791
[264/1000] 22.62 sec(s) Train Acc: 0.97046 | Val Acc: 0.88700 | Train Loss: 0.08330 | Val Loss: 0.50669
[265/1000] 22.65 sec(s) Train Acc: 0.97110 | Val Acc: 0.88180 | Train Loss: 0.08316 | Val Loss: 0.52214
[266/1000] 22.73 sec(s) Train Acc: 0.97200 | Val Acc: 0.88600 | Train Loss: 0.07797 | Val Loss: 0.50534
[267/1000] 22.88 sec(s) Train Acc: 0.97164 | Val Acc: 0.89060 | Train Loss: 0.07935 | Val Loss: 0.49907 -> val best (acc)
[268/1000] 22.83 sec(s) Train Acc: 0.97160 | Val Acc: 0.88480 | Train Loss: 0.07765 | Val Loss: 0.51793
[269/1000] 22.74 sec(s) Train Acc: 0.97222 | Val Acc: 0.88560 | Train Loss: 0.07652 | Val Loss: 0.52075
[270/1000] 23.16 sec(s) Train Acc: 0.97388 | Val Acc: 0.88540 | Train Loss: 0.07674 | Val Loss: 0.51200
[271/1000] 22.85 sec(s) Train Acc: 0.97382 | Val Acc: 0.88520 | Train Loss: 0.07423 | Val Loss: 0.52359
[272/1000] 22.83 sec(s) Train Acc: 0.97410 | Val Acc: 0.88500 | Train Loss: 0.07463 | Val Loss: 0.51705
[273/1000] 22.87 sec(s) Train Acc: 0.97468 | Val Acc: 0.88560 | Train Loss: 0.07076 | Val Loss: 0.52303
[274/1000] 22.46 sec(s) Train Acc: 0.97462 | Val Acc: 0.88700 | Train Loss: 0.07120 | Val Loss: 0.51701
[275/1000] 22.85 sec(s) Train Acc: 0.97612 | Val Acc: 0.88920 | Train Loss: 0.06722 | Val Loss: 0.51806
[276/1000] 22.62 sec(s) Train Acc: 0.97496 | Val Acc: 0.88960 | Train Loss: 0.06825 | Val Loss: 0.51644
[277/1000] 22.73 sec(s) Train Acc: 0.97682 | Val Acc: 0.88800 | Train Loss: 0.06451 | Val Loss: 0.52583
[278/1000] 22.86 sec(s) Train Acc: 0.97702 | Val Acc: 0.88660 | Train Loss: 0.06501 | Val Loss: 0.52657
[279/1000] 22.72 sec(s) Train Acc: 0.97548 | Val Acc: 0.88720 | Train Loss: 0.06748 | Val Loss: 0.52336
[280/1000] 22.74 sec(s) Train Acc: 0.97742 | Val Acc: 0.88800 | Train Loss: 0.06286 | Val Loss: 0.52246
[281/1000] 22.70 sec(s) Train Acc: 0.97752 | Val Acc: 0.88880 | Train Loss: 0.06188 | Val Loss: 0.52611
[282/1000] 23.04 sec(s) Train Acc: 0.97682 | Val Acc: 0.88660 | Train Loss: 0.06410 | Val Loss: 0.52682
[283/1000] 22.73 sec(s) Train Acc: 0.97746 | Val Acc: 0.88820 | Train Loss: 0.06330 | Val Loss: 0.52390
[284/1000] 22.75 sec(s) Train Acc: 0.97910 | Val Acc: 0.88960 | Train Loss: 0.05791 | Val Loss: 0.52934
[285/1000] 22.82 sec(s) Train Acc: 0.97858 | Val Acc: 0.88920 | Train Loss: 0.05922 | Val Loss: 0.52888
[286/1000] 22.55 sec(s) Train Acc: 0.97836 | Val Acc: 0.89100 | Train Loss: 0.06038 | Val Loss: 0.52932 -> val best (acc)
[287/1000] 22.58 sec(s) Train Acc: 0.97836 | Val Acc: 0.89040 | Train Loss: 0.06174 | Val Loss: 0.52824
[288/1000] 22.81 sec(s) Train Acc: 0.97886 | Val Acc: 0.89080 | Train Loss: 0.05745 | Val Loss: 0.52787
[289/1000] 23.04 sec(s) Train Acc: 0.97916 | Val Acc: 0.89100 | Train Loss: 0.05693 | Val Loss: 0.52938 -> val best (acc)
[290/1000] 22.69 sec(s) Train Acc: 0.97952 | Val Acc: 0.89020 | Train Loss: 0.05717 | Val Loss: 0.53355
[291/1000] 22.82 sec(s) Train Acc: 0.97920 | Val Acc: 0.89020 | Train Loss: 0.05688 | Val Loss: 0.53201
[292/1000] 22.70 sec(s) Train Acc: 0.97906 | Val Acc: 0.89060 | Train Loss: 0.05649 | Val Loss: 0.53171
[293/1000] 22.76 sec(s) Train Acc: 0.97874 | Val Acc: 0.89100 | Train Loss: 0.05829 | Val Loss: 0.53509 -> val best (acc)
[294/1000] 22.56 sec(s) Train Acc: 0.98030 | Val Acc: 0.89160 | Train Loss: 0.05529 | Val Loss: 0.53320 -> val best (acc)
[295/1000] 22.47 sec(s) Train Acc: 0.98016 | Val Acc: 0.89040 | Train Loss: 0.05667 | Val Loss: 0.53180
[296/1000] 22.86 sec(s) Train Acc: 0.97926 | Val Acc: 0.88980 | Train Loss: 0.05539 | Val Loss: 0.53099
[297/1000] 22.68 sec(s) Train Acc: 0.97960 | Val Acc: 0.88960 | Train Loss: 0.05625 | Val Loss: 0.53450
[298/1000] 22.82 sec(s) Train Acc: 0.97988 | Val Acc: 0.89020 | Train Loss: 0.05700 | Val Loss: 0.53348
[299/1000] 22.97 sec(s) Train Acc: 0.97974 | Val Acc: 0.88980 | Train Loss: 0.05604 | Val Loss: 0.53225
[300/1000] 22.73 sec(s) Train Acc: 0.97886 | Val Acc: 0.89000 | Train Loss: 0.05671 | Val Loss: 0.53413
[301/1000] 22.71 sec(s) Train Acc: 0.97954 | Val Acc: 0.88920 | Train Loss: 0.05721 | Val Loss: 0.53471
[302/1000] 22.79 sec(s) Train Acc: 0.97910 | Val Acc: 0.88980 | Train Loss: 0.05852 | Val Loss: 0.53275
[303/1000] 22.73 sec(s) Train Acc: 0.97914 | Val Acc: 0.89040 | Train Loss: 0.05780 | Val Loss: 0.53167
[304/1000] 22.69 sec(s) Train Acc: 0.97972 | Val Acc: 0.89100 | Train Loss: 0.05490 | Val Loss: 0.53213
[305/1000] 22.63 sec(s) Train Acc: 0.97984 | Val Acc: 0.89040 | Train Loss: 0.05552 | Val Loss: 0.53045
[306/1000] 22.72 sec(s) Train Acc: 0.97900 | Val Acc: 0.89020 | Train Loss: 0.05804 | Val Loss: 0.53123
[307/1000] 22.73 sec(s) Train Acc: 0.97846 | Val Acc: 0.88940 | Train Loss: 0.05898 | Val Loss: 0.53444
[308/1000] 22.76 sec(s) Train Acc: 0.97928 | Val Acc: 0.89020 | Train Loss: 0.05780 | Val Loss: 0.53309
[309/1000] 23.00 sec(s) Train Acc: 0.97884 | Val Acc: 0.89020 | Train Loss: 0.05711 | Val Loss: 0.53416
[310/1000] 22.52 sec(s) Train Acc: 0.97980 | Val Acc: 0.89040 | Train Loss: 0.05592 | Val Loss: 0.53592
[311/1000] 22.69 sec(s) Train Acc: 0.97898 | Val Acc: 0.88980 | Train Loss: 0.05616 | Val Loss: 0.53573
[312/1000] 22.71 sec(s) Train Acc: 0.97946 | Val Acc: 0.88820 | Train Loss: 0.05494 | Val Loss: 0.53864
[313/1000] 22.85 sec(s) Train Acc: 0.97946 | Val Acc: 0.88980 | Train Loss: 0.05795 | Val Loss: 0.53948
[314/1000] 22.93 sec(s) Train Acc: 0.97900 | Val Acc: 0.88840 | Train Loss: 0.05721 | Val Loss: 0.53830
[315/1000] 22.79 sec(s) Train Acc: 0.97878 | Val Acc: 0.88880 | Train Loss: 0.05829 | Val Loss: 0.53917
[316/1000] 22.68 sec(s) Train Acc: 0.97952 | Val Acc: 0.88840 | Train Loss: 0.05693 | Val Loss: 0.53603
[317/1000] 22.76 sec(s) Train Acc: 0.97980 | Val Acc: 0.88780 | Train Loss: 0.05608 | Val Loss: 0.53296
[318/1000] 22.70 sec(s) Train Acc: 0.97896 | Val Acc: 0.88980 | Train Loss: 0.05759 | Val Loss: 0.53504
[319/1000] 22.96 sec(s) Train Acc: 0.97988 | Val Acc: 0.88960 | Train Loss: 0.05593 | Val Loss: 0.53689
[320/1000] 22.61 sec(s) Train Acc: 0.97956 | Val Acc: 0.89000 | Train Loss: 0.05417 | Val Loss: 0.54433
[321/1000] 22.54 sec(s) Train Acc: 0.97878 | Val Acc: 0.88740 | Train Loss: 0.05771 | Val Loss: 0.54247
[322/1000] 22.61 sec(s) Train Acc: 0.97886 | Val Acc: 0.88660 | Train Loss: 0.05849 | Val Loss: 0.53926
[323/1000] 22.51 sec(s) Train Acc: 0.97924 | Val Acc: 0.88740 | Train Loss: 0.05669 | Val Loss: 0.55047
[324/1000] 22.84 sec(s) Train Acc: 0.97828 | Val Acc: 0.88960 | Train Loss: 0.06107 | Val Loss: 0.54310
[325/1000] 22.80 sec(s) Train Acc: 0.97802 | Val Acc: 0.88720 | Train Loss: 0.05880 | Val Loss: 0.53864
[326/1000] 22.92 sec(s) Train Acc: 0.97850 | Val Acc: 0.88520 | Train Loss: 0.05859 | Val Loss: 0.55925
[327/1000] 22.77 sec(s) Train Acc: 0.97786 | Val Acc: 0.88740 | Train Loss: 0.06029 | Val Loss: 0.54201
[328/1000] 22.57 sec(s) Train Acc: 0.97852 | Val Acc: 0.88940 | Train Loss: 0.05945 | Val Loss: 0.54424
[329/1000] 22.84 sec(s) Train Acc: 0.97666 | Val Acc: 0.88800 | Train Loss: 0.06291 | Val Loss: 0.54057
[330/1000] 22.74 sec(s) Train Acc: 0.97832 | Val Acc: 0.88940 | Train Loss: 0.05933 | Val Loss: 0.54319
[331/1000] 22.86 sec(s) Train Acc: 0.97632 | Val Acc: 0.88940 | Train Loss: 0.06427 | Val Loss: 0.53333
[332/1000] 22.88 sec(s) Train Acc: 0.97796 | Val Acc: 0.88700 | Train Loss: 0.06121 | Val Loss: 0.55810
[333/1000] 22.67 sec(s) Train Acc: 0.97670 | Val Acc: 0.88320 | Train Loss: 0.06371 | Val Loss: 0.55928
[334/1000] 22.95 sec(s) Train Acc: 0.97758 | Val Acc: 0.88440 | Train Loss: 0.06104 | Val Loss: 0.55912
[335/1000] 22.72 sec(s) Train Acc: 0.97844 | Val Acc: 0.88320 | Train Loss: 0.06027 | Val Loss: 0.56514
[336/1000] 22.77 sec(s) Train Acc: 0.97660 | Val Acc: 0.88060 | Train Loss: 0.06515 | Val Loss: 0.55914
[337/1000] 22.88 sec(s) Train Acc: 0.97732 | Val Acc: 0.88760 | Train Loss: 0.06506 | Val Loss: 0.54980
[338/1000] 22.59 sec(s) Train Acc: 0.97604 | Val Acc: 0.88180 | Train Loss: 0.06601 | Val Loss: 0.55730
[339/1000] 22.91 sec(s) Train Acc: 0.97510 | Val Acc: 0.88380 | Train Loss: 0.07086 | Val Loss: 0.53683
[340/1000] 22.71 sec(s) Train Acc: 0.97580 | Val Acc: 0.88380 | Train Loss: 0.06664 | Val Loss: 0.55810
[341/1000] 22.66 sec(s) Train Acc: 0.97544 | Val Acc: 0.88200 | Train Loss: 0.06773 | Val Loss: 0.54779
[342/1000] 22.73 sec(s) Train Acc: 0.97476 | Val Acc: 0.88260 | Train Loss: 0.07297 | Val Loss: 0.54920
[343/1000] 22.89 sec(s) Train Acc: 0.97278 | Val Acc: 0.88320 | Train Loss: 0.07328 | Val Loss: 0.55386
[344/1000] 23.02 sec(s) Train Acc: 0.97428 | Val Acc: 0.88060 | Train Loss: 0.07233 | Val Loss: 0.57620
[345/1000] 22.69 sec(s) Train Acc: 0.97354 | Val Acc: 0.88340 | Train Loss: 0.07309 | Val Loss: 0.55858
[346/1000] 22.86 sec(s) Train Acc: 0.97232 | Val Acc: 0.88700 | Train Loss: 0.07649 | Val Loss: 0.53536
[347/1000] 22.59 sec(s) Train Acc: 0.97270 | Val Acc: 0.88100 | Train Loss: 0.07716 | Val Loss: 0.53782
[348/1000] 22.97 sec(s) Train Acc: 0.97194 | Val Acc: 0.87980 | Train Loss: 0.07824 | Val Loss: 0.53612
[349/1000] 22.64 sec(s) Train Acc: 0.97198 | Val Acc: 0.88140 | Train Loss: 0.07753 | Val Loss: 0.57189
[350/1000] 22.86 sec(s) Train Acc: 0.97212 | Val Acc: 0.88180 | Train Loss: 0.07988 | Val Loss: 0.56084
[351/1000] 22.76 sec(s) Train Acc: 0.96962 | Val Acc: 0.87980 | Train Loss: 0.08485 | Val Loss: 0.55888
[352/1000] 22.64 sec(s) Train Acc: 0.96962 | Val Acc: 0.88020 | Train Loss: 0.08360 | Val Loss: 0.53587
[353/1000] 22.83 sec(s) Train Acc: 0.97004 | Val Acc: 0.88060 | Train Loss: 0.08418 | Val Loss: 0.52990
[354/1000] 22.64 sec(s) Train Acc: 0.96926 | Val Acc: 0.88000 | Train Loss: 0.08657 | Val Loss: 0.55403
[355/1000] 23.35 sec(s) Train Acc: 0.96774 | Val Acc: 0.87860 | Train Loss: 0.08929 | Val Loss: 0.52830
[356/1000] 22.56 sec(s) Train Acc: 0.96926 | Val Acc: 0.87740 | Train Loss: 0.08648 | Val Loss: 0.53908
[357/1000] 22.77 sec(s) Train Acc: 0.96838 | Val Acc: 0.87660 | Train Loss: 0.08898 | Val Loss: 0.53190
[358/1000] 22.69 sec(s) Train Acc: 0.96560 | Val Acc: 0.87760 | Train Loss: 0.09534 | Val Loss: 0.53036
[359/1000] 22.70 sec(s) Train Acc: 0.96774 | Val Acc: 0.87280 | Train Loss: 0.09100 | Val Loss: 0.56242
[360/1000] 22.78 sec(s) Train Acc: 0.96530 | Val Acc: 0.87520 | Train Loss: 0.09598 | Val Loss: 0.55338
[361/1000] 22.72 sec(s) Train Acc: 0.96690 | Val Acc: 0.87980 | Train Loss: 0.09441 | Val Loss: 0.55437
[362/1000] 22.71 sec(s) Train Acc: 0.96594 | Val Acc: 0.87920 | Train Loss: 0.09620 | Val Loss: 0.51993
[363/1000] 22.77 sec(s) Train Acc: 0.96540 | Val Acc: 0.87360 | Train Loss: 0.09653 | Val Loss: 0.55148
[364/1000] 22.75 sec(s) Train Acc: 0.96636 | Val Acc: 0.88500 | Train Loss: 0.09592 | Val Loss: 0.51532
[365/1000] 22.72 sec(s) Train Acc: 0.96454 | Val Acc: 0.87700 | Train Loss: 0.09933 | Val Loss: 0.55005
[366/1000] 22.67 sec(s) Train Acc: 0.96384 | Val Acc: 0.88140 | Train Loss: 0.10211 | Val Loss: 0.53891
[367/1000] 22.72 sec(s) Train Acc: 0.96358 | Val Acc: 0.87700 | Train Loss: 0.10368 | Val Loss: 0.55817
[368/1000] 22.74 sec(s) Train Acc: 0.96562 | Val Acc: 0.87600 | Train Loss: 0.09576 | Val Loss: 0.56258
[369/1000] 22.68 sec(s) Train Acc: 0.96358 | Val Acc: 0.87460 | Train Loss: 0.10247 | Val Loss: 0.53838
[370/1000] 22.91 sec(s) Train Acc: 0.96124 | Val Acc: 0.87420 | Train Loss: 0.10817 | Val Loss: 0.52575
[371/1000] 22.48 sec(s) Train Acc: 0.96284 | Val Acc: 0.88040 | Train Loss: 0.10514 | Val Loss: 0.50970
[372/1000] 22.84 sec(s) Train Acc: 0.96250 | Val Acc: 0.87400 | Train Loss: 0.10503 | Val Loss: 0.54848
[373/1000] 22.56 sec(s) Train Acc: 0.96182 | Val Acc: 0.88080 | Train Loss: 0.10526 | Val Loss: 0.50439
[374/1000] 22.81 sec(s) Train Acc: 0.96186 | Val Acc: 0.87320 | Train Loss: 0.10600 | Val Loss: 0.52594
[375/1000] 22.74 sec(s) Train Acc: 0.96482 | Val Acc: 0.87920 | Train Loss: 0.10063 | Val Loss: 0.53027
[376/1000] 22.70 sec(s) Train Acc: 0.96190 | Val Acc: 0.87540 | Train Loss: 0.10735 | Val Loss: 0.52065
[377/1000] 22.66 sec(s) Train Acc: 0.96232 | Val Acc: 0.87220 | Train Loss: 0.10656 | Val Loss: 0.50990
[378/1000] 22.81 sec(s) Train Acc: 0.96448 | Val Acc: 0.87840 | Train Loss: 0.10397 | Val Loss: 0.51788
[379/1000] 22.92 sec(s) Train Acc: 0.96132 | Val Acc: 0.87880 | Train Loss: 0.10869 | Val Loss: 0.50211
[380/1000] 22.93 sec(s) Train Acc: 0.96106 | Val Acc: 0.87660 | Train Loss: 0.10740 | Val Loss: 0.51249
[381/1000] 22.78 sec(s) Train Acc: 0.96200 | Val Acc: 0.87300 | Train Loss: 0.10846 | Val Loss: 0.51603
[382/1000] 22.70 sec(s) Train Acc: 0.95986 | Val Acc: 0.87320 | Train Loss: 0.11138 | Val Loss: 0.51310
[383/1000] 22.51 sec(s) Train Acc: 0.95996 | Val Acc: 0.87820 | Train Loss: 0.11005 | Val Loss: 0.53227
[384/1000] 22.66 sec(s) Train Acc: 0.96066 | Val Acc: 0.87240 | Train Loss: 0.11116 | Val Loss: 0.56203
[385/1000] 22.82 sec(s) Train Acc: 0.96100 | Val Acc: 0.86900 | Train Loss: 0.11182 | Val Loss: 0.53997
[386/1000] 22.95 sec(s) Train Acc: 0.96078 | Val Acc: 0.87240 | Train Loss: 0.11002 | Val Loss: 0.54925
[387/1000] 22.69 sec(s) Train Acc: 0.95850 | Val Acc: 0.87420 | Train Loss: 0.11691 | Val Loss: 0.54362
[388/1000] 22.60 sec(s) Train Acc: 0.96230 | Val Acc: 0.87260 | Train Loss: 0.10679 | Val Loss: 0.55225
[389/1000] 22.72 sec(s) Train Acc: 0.96132 | Val Acc: 0.87420 | Train Loss: 0.11048 | Val Loss: 0.54514
[390/1000] 22.93 sec(s) Train Acc: 0.96222 | Val Acc: 0.87400 | Train Loss: 0.10643 | Val Loss: 0.52834
[391/1000] 22.78 sec(s) Train Acc: 0.96086 | Val Acc: 0.87400 | Train Loss: 0.11119 | Val Loss: 0.51120
[392/1000] 22.78 sec(s) Train Acc: 0.96248 | Val Acc: 0.87060 | Train Loss: 0.10694 | Val Loss: 0.58616
[393/1000] 22.74 sec(s) Train Acc: 0.96066 | Val Acc: 0.87500 | Train Loss: 0.11001 | Val Loss: 0.51307
[394/1000] 22.91 sec(s) Train Acc: 0.96214 | Val Acc: 0.87420 | Train Loss: 0.10600 | Val Loss: 0.52508
[395/1000] 22.65 sec(s) Train Acc: 0.96126 | Val Acc: 0.87920 | Train Loss: 0.10852 | Val Loss: 0.51842
[396/1000] 22.83 sec(s) Train Acc: 0.96188 | Val Acc: 0.87240 | Train Loss: 0.10609 | Val Loss: 0.53121
[397/1000] 22.76 sec(s) Train Acc: 0.96308 | Val Acc: 0.87560 | Train Loss: 0.10266 | Val Loss: 0.53369
[398/1000] 22.89 sec(s) Train Acc: 0.96202 | Val Acc: 0.87480 | Train Loss: 0.10778 | Val Loss: 0.51624
[399/1000] 22.67 sec(s) Train Acc: 0.96086 | Val Acc: 0.87680 | Train Loss: 0.11084 | Val Loss: 0.51753
[400/1000] 22.61 sec(s) Train Acc: 0.96470 | Val Acc: 0.87360 | Train Loss: 0.10114 | Val Loss: 0.57289
[401/1000] 23.10 sec(s) Train Acc: 0.96116 | Val Acc: 0.87760 | Train Loss: 0.11201 | Val Loss: 0.50413
[402/1000] 22.83 sec(s) Train Acc: 0.96250 | Val Acc: 0.87980 | Train Loss: 0.10514 | Val Loss: 0.51870
[403/1000] 22.85 sec(s) Train Acc: 0.96304 | Val Acc: 0.87360 | Train Loss: 0.10532 | Val Loss: 0.51886
[404/1000] 22.85 sec(s) Train Acc: 0.96318 | Val Acc: 0.87380 | Train Loss: 0.10727 | Val Loss: 0.53973
[405/1000] 22.65 sec(s) Train Acc: 0.96486 | Val Acc: 0.87840 | Train Loss: 0.09974 | Val Loss: 0.52380
[406/1000] 22.81 sec(s) Train Acc: 0.96324 | Val Acc: 0.87840 | Train Loss: 0.10371 | Val Loss: 0.50460
[407/1000] 22.69 sec(s) Train Acc: 0.96424 | Val Acc: 0.87280 | Train Loss: 0.10314 | Val Loss: 0.53572
[408/1000] 22.83 sec(s) Train Acc: 0.96536 | Val Acc: 0.87460 | Train Loss: 0.09782 | Val Loss: 0.54645
[409/1000] 22.64 sec(s) Train Acc: 0.96454 | Val Acc: 0.87080 | Train Loss: 0.10071 | Val Loss: 0.56117
[410/1000] 22.54 sec(s) Train Acc: 0.96432 | Val Acc: 0.87680 | Train Loss: 0.09835 | Val Loss: 0.52982
[411/1000] 22.79 sec(s) Train Acc: 0.96482 | Val Acc: 0.87100 | Train Loss: 0.09935 | Val Loss: 0.57351
